row_id,place_id,place_name,city,state,category,latitude,longitude,visit_date,visit_year,visit_month,visit_month_name,day_of_week,is_weekend,season,time_of_day,weather_condition,temperature_c,humidity_percent,rainfall_mm,weather_suitability_score,user_rating,review_text,sentiment_score,sentiment_label,crowd_level,crowd_numeric,entry_free,entry_fee_inr,visit_duration,travel_type,would_revisit,would_recommend,final_recommendation_score
4638,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.289494000000001,76.643354,2023-05-03,2023,5,May,Wednesday,No,Spring,Evening,Sunny,27.5,64.0,1.9,0.84,3.5,"Good for a one time visit, average experience overall",0.0,Neutral,High,3.0,No,150.0,1-2 hours,Solo,Yes,Yes,0.565
4639,PL5181,Dakshineswar Kali Temple,Kolkata,West Bengal,Religious,22.655798,88.359215,2024-10-05,2024,10,October,Saturday,Yes,Winter,Morning,Foggy,19.9,61.0,2.3,0.12,4.8,"Okay experience, could be better with improved maintenance",0.0,Neutral,High,3.0,No,250.0,,Family,Yes,Yes,0.463
4640,PL0197,Rohtang Pass,Manali,Himachal Pradesh,Natural,32.372642,77.25032300000001,2022-07-15,2022,7,July,Friday,No,Monsoon,Evening,Clear,26.4,76.0,1.2,0.78,4.1,"Unforgettable experience, will definitely visit again soon",1.0,Positive,High,3.0,Yes,0.0,4-6 hours,Solo,Yes,Yes,0.711
4641,PL5033,Marine Drive,Mumbai,Maharashtra,Natural,18.942323,72.825149,2022-07-31,2022,7,July,Sunday,Yes,Monsoon,Night,Cloudy,26.4,74.0,25.9,0.59,4.6,"Mixed experience, some parts well maintained others not so",0.0,Neutral,Medium,2.0,Yes,0.0,4-6 hours,Solo,Yes,Yes,0.6485
4642,PL0581,Mysore Zoo,Mysore,Karnataka,Natural,12.30243,76.658144,2022-08-22,2022,8,August,Monday,No,Monsoon,Afternoon,Heavy Rain,22.4,76.0,17.4,0.36,4.7,"Overcrowded and poorly maintained, very disappointing visit",-1.0,Negative,Low,1.0,No,30.0,4-6 hours,Couple,Yes,Yes,0.572
4643,PL2849,Varanasi Ghats,Varanasi,Uttar Pradesh,Religious,25.321838999999997,83.001761,2023-12-08,2023,12,December,Friday,No,Winter,Night,Partly Cloudy,13.2,,2.0,0.91,4.9,"Typical tourist spot, does the job for a short visit",0.0,Neutral,Medium,2.0,No,20.0,1-2 hours,Business,,Yes,0.7465
4644,PL6942,Koodal Azhagar Temple,Madurai,Tamil Nadu,Religious,9.914344,78.117709,2023-07-29,2023,7,July,Saturday,Yes,Monsoon,Morning,Light Rain,26.6,85.0,27.0,0.49,4.0,,0.0,Neutral,Low,1.0,Yes,0.0,1-2 hours,Family,No,,0.6875
4645,PL7790,Golden Temple,Amritsar,Punjab,Religious,31.624454,74.87936199999999,2022-05-04,2022,5,May,Wednesday,No,Spring,Night,Foggy,24.3,,2.3,0.16,5.0,Wonderful place to spend quality time with family,1.0,Positive,High,3.0,No,30.0,< 1 hour,Group,Yes,Yes,0.61
4646,PL6955,Victoria Memorial,Kolkata,West Bengal,Historic,22.543819,88.343528,2020-06-25,2020,6,June,Thursday,No,Monsoon,Morning,Light Rain,23.6,71.0,30.3,0.58,5.0,Amazing historical significance and stunning architecture,,,Low,1.0,No,50.0,4-6 hours,Business,Yes,Yes,0.895
4647,PL7901,Hazratbal Shrine,Srinagar,Jammu & Kashmir,Religious,34.129093,74.83200199999999,2020-08-28,2020,8,August,Friday,No,Monsoon,Evening,Light Rain,25.4,61.0,35.0,0.49,4.4,Not as grand as expected but still worth a short visit,0.0,Neutral,Low,1.0,No,250.0,2-4 hours,Group,Yes,Yes,0.7115
4648,PL7369,Ramoji Film City,Hyderabad,Telangana,Cultural,17.258264,78.68433,2022-05-04,2022,5,May,Wednesday,No,Spring,Morning,Cloudy,27.9,57.0,32.1,0.43,4.1,Wonderful place to spend quality time with family,1.0,Positive,Low,1.0,Yes,0.0,2-4 hours,Solo,Yes,Yes,0.8035
4649,PL7369,Ramoji Film City,Hyderabad,Telangana,Cultural,17.256171000000002,78.68364100000001,2023-06-20,2023,6,June,Tuesday,No,Monsoon,Morning,Sunny,22.9,93.0,,0.82,4.3,Reasonable entry fee for what the place offers visitors,0.0,Neutral,Low,1.0,No,40.0,4-6 hours,Group,Yes,Yes,0.788
4650,PL6955,Victoria Memorial,Kolkata,West Bengal,Historic,22.542800999999997,88.345859,2024-10-06,2024,10,October,Sunday,Yes,Winter,Evening,Heavy Rain,17.8,50.0,43.0,0.22,4.3,"Absolutely breathtaking experience, must visit for everyone",1.0,Positive,High,3.0,Yes,0.0,4-6 hours,Solo,Yes,Yes,0.583
4651,PL0739,Gulmarg Gondola,Gulmarg,Jammu & Kashmir,Natural,34.049815,74.382953,2022-09-24,2022,9,September,Saturday,Yes,Monsoon,Night,Cloudy,22.9,73.0,2.2,0.54,4.6,Superb ambiance and the staff was extremely helpful,1.0,Positive,High,3.0,Yes,0.0,< 1 hour,Business,Yes,Yes,0.681
4652,PL5358,Indian Museum,Kolkata,West Bengal,Cultural,22.558209,88.3518,2020-10-31,2020,10,October,Saturday,Yes,Winter,Evening,Clear,,63.0,3.0,0.96,3.8,"Mixed experience, some parts well maintained others not so",0.0,Neutral,High,3.0,No,500.0,4-6 hours,Business,Yes,Yes,0.613
4653,PL7999,Wagah Border,Amritsar,Punjab,Cultural,31.605911000000003,74.570101,2020-05-17,2020,5,May,Sunday,Yes,Spring,Morning,Partly Cloudy,27.5,47.0,0.2,0.75,5.0,Amazing historical significance and stunning architecture,1.0,Positive,High,3.0,No,150.0,1-2 hours,Group,No,Yes,0.7575
4654,PL8276,Botanical Garden,Ooty,Tamil Nadu,Natural,11.414838000000001,76.699085,2022-12-17,2022,12,December,Saturday,Yes,Winter,Night,Cloudy,13.6,64.0,42.9,0.46,4.5,Fine place for a quick stop during your city tour,0.0,Neutral,High,3.0,No,500.0,4-6 hours,Group,Yes,Yes,0.53
4655,PL7000,Solang Valley,Manali,Himachal Pradesh,Natural,32.316793000000004,77.148252,2023-06-05,2023,6,June,Monday,No,Monsoon,Evening,Partly Cloudy,25.3,92.0,2.3,0.85,4.6,,1.0,Positive,Medium,2.0,No,500.0,,Solo,No,Yes,0.8385
4656,PL6568,Humayun's Tomb,Delhi,Delhi,Historic,28.59811,77.253542,2021-08-19,2021,8,August,Thursday,No,Monsoon,Evening,Foggy,18.7,74.0,2.6,,4.7,"Okay experience, could be better with improved maintenance",0.0,Neutral,Low,1.0,No,250.0,Full Day,Couple,Yes,Yes,0.642
4657,PL8420,City Palace,Jaipur,Rajasthan,Historic,26.926354,75.820426,2020-11-20,2020,11,November,Friday,No,Winter,Evening,Heavy Rain,20.3,46.0,43.7,0.33,4.4,"Long queues and rude staff, spoiled the overall experience",-1.0,Negative,High,3.0,No,,Full Day,Group,No,Yes,0.3665
4658,PL5296,Sarnath,Varanasi,Uttar Pradesh,Historic,25.372639000000003,83.02077600000001,2023-04-28,2023,4,April,Friday,No,Spring,Evening,Sunny,27.4,61.0,1.9,,4.8,Amazing historical significance and stunning architecture,1.0,Positive,Low,1.0,Yes,0.0,2-4 hours,Family,Yes,Yes,0.963
4659,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.388054999999998,78.404302,2020-09-23,2020,9,September,Wednesday,No,Monsoon,Morning,Windy,26.2,77.0,0.1,0.56,,,1.0,Positive,Low,1.0,Yes,0.0,2-4 hours,Solo,Yes,Yes,0.866
4660,PL9407,Chamundi Hill,Mysore,Karnataka,Religious,12.27359,76.674507,2021-05-28,2021,5,May,Friday,No,Spring,Afternoon,Heavy Rain,24.1,63.0,19.6,0.38,4.3,Wonderful place to spend quality time with family,1.0,Positive,High,3.0,Yes,0.0,2-4 hours,Group,No,Yes,0.623
4661,PL4776,Beas River,Manali,Himachal Pradesh,Natural,32.239779,77.188323,2019-10-03,2019,10,October,Thursday,No,Winter,Afternoon,Light Rain,22.2,69.0,29.7,0.52,5.0,Superb ambiance and the staff was extremely helpful,1.0,Positive,Low,1.0,No,500.0,2-4 hours,Business,Yes,Yes,0.88
4662,PL9432,Science City,Kolkata,West Bengal,Cultural,22.537455,88.39251399999999,2023-12-20,2023,12,December,Wednesday,No,Winter,Night,Windy,20.8,62.0,0.2,0.54,4.3,"Overpriced for what it offers, parking was a nightmare",-1.0,Negative,Medium,2.0,No,200.0,,Group,,Yes,0.493
4663,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.290638000000001,76.646976,2019-08-10,2019,8,August,Saturday,Yes,Monsoon,Morning,Windy,,77.0,2.1,0.49,4.3,"Loved the local food stalls nearby, great overall trip",1.0,Positive,Low,1.0,No,200.0,4-6 hours,Business,Yes,,0.8305
4664,PL4561,Hussain Sagar Lake,Hyderabad,Telangana,Natural,17.422768,78.469003,2021-10-03,2021,10,October,Sunday,Yes,Winter,Morning,Light Rain,12.7,51.0,29.3,0.64,4.5,Incredible architecture that leaves you speechless completely,1.0,Positive,High,3.0,No,40.0,1-2 hours,Couple,Yes,Yes,0.7
4665,PL4776,Beas River,Manali,Himachal Pradesh,Natural,32.244012000000005,77.192082,2019-01-11,2019,1,January,Friday,No,Summer,Morning,Clear,41.8,48.0,2.2,0.82,4.2,Fine place for a quick stop during your city tour,0.0,Neutral,Medium,2.0,No,100.0,4-6 hours,Couple,No,Yes,0.682
4666,PL2700,Mughal Gardens,Srinagar,Jammu & Kashmir,Natural,34.12348,74.865612,2019-11-14,2019,11,November,Thursday,No,Winter,Evening,Cloudy,16.3,49.0,24.5,0.52,4.0,"Mixed experience, some parts well maintained others not so",0.0,Neutral,Medium,2.0,Yes,0.0,2-4 hours,Business,,Yes,0.595
4667,PL1235,Charminar,Hyderabad,Telangana,Historic,17.358242,78.477962,2021-09-01,2021,9,September,Wednesday,No,Monsoon,Afternoon,Cloudy,34.2,78.0,16.7,0.57,3.9,"Long queues and rude staff, spoiled the overall experience",-1.0,Negative,High,3.0,Yes,0.0,2-4 hours,Group,Yes,Yes,0.3965
4668,PL7901,Hazratbal Shrine,Srinagar,Jammu & Kashmir,Religious,34.125852,74.82583799999999,2024-03-15,2024,3,March,Friday,No,Spring,Night,Foggy,,57.0,0.7,0.33,4.3,"Very crowded on weekends, hard to enjoy the place peacefully",1.0,Positive,Medium,2.0,No,30.0,< 1 hour,Group,Yes,Yes,0.6905
4669,PL5443,Backwaters,Alleppey,Kerala,Natural,9.502805,76.33722700000001,2024-09-16,2024,9,September,Monday,No,Monsoon,Morning,Light Rain,24.7,72.0,27.2,0.42,4.7,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,Medium,2.0,No,200.0,2-4 hours,Couple,No,Yes,0.737
4670,PL4354,Partition Museum,Amritsar,Punjab,Cultural,31.632994,74.873833,2022-10-01,2022,10,October,Saturday,Yes,Winter,Night,Light Rain,15.0,68.0,20.8,0.54,4.1,Incredible architecture that leaves you speechless completely,1.0,Positive,High,3.0,Yes,0.0,Full Day,Group,Yes,Yes,0.651
4671,PL2700,Mughal Gardens,Srinagar,Jammu & Kashmir,Natural,34.124475,74.86570400000001,2019-06-13,2019,6,June,Thursday,No,Monsoon,Night,Partly Cloudy,29.6,96.0,1.7,0.76,4.1,Very informative guides and well preserved heritage site,0.0,Neutral,Medium,2.0,No,100.0,Full Day,Business,Yes,Yes,0.661
4672,PL5358,Indian Museum,Kolkata,West Bengal,Cultural,22.556031,88.348075,2023-07-21,2023,7,July,Friday,No,Monsoon,Afternoon,Foggy,25.7,77.0,0.5,0.37,4.4,"Peaceful and serene atmosphere, highly recommended to all",1.0,Positive,Low,1.0,Yes,0.0,Full Day,Couple,Yes,Yes,0.8065
4673,PL7476,Munroe Island,Alleppey,Kerala,Natural,9.104535,76.54241200000001,2021-12-05,2021,12,December,Sunday,Yes,Winter,Evening,Sunny,13.5,53.0,0.4,0.89,5.0,"Overcrowded and poorly maintained, very disappointing visit",-1.0,Negative,High,3.0,Yes,0.0,< 1 hour,Family,No,Yes,0.5425
4674,PL4800,Thirumalai Nayakkar Palace,Madurai,Tamil Nadu,Historic,9.914575000000001,78.125472,2019-05-22,2019,5,May,Wednesday,No,Spring,Afternoon,Clear,20.6,67.0,2.5,0.87,5.0,Fine place for a quick stop during your city tour,0.0,Neutral,High,3.0,Yes,0.0,2-4 hours,Solo,Yes,Yes,0.6625
4675,PL4286,Emerald Lake,Ooty,Tamil Nadu,Natural,11.439266,76.722726,2023-07-27,2023,7,July,Thursday,No,Monsoon,Morning,Clear,25.2,90.0,2.0,0.9,4.1,"Unforgettable experience, will definitely visit again soon",1.0,Positive,High,3.0,No,30.0,1-2 hours,Group,Yes,Yes,0.741
4676,PL8858,Elephanta Caves,Mumbai,Maharashtra,Historic,18.963910000000002,72.927869,2019-05-01,2019,5,May,Wednesday,No,Spring,Night,Light Rain,24.5,69.0,22.0,0.73,5.0,"Absolutely breathtaking experience, must visit for everyone",1.0,Positive,Medium,2.0,Yes,0.0,Full Day,Family,Yes,Yes,0.8325
4677,PL4819,Lotus Temple,Delhi,Delhi,Religious,28.554764,77.26332,2020-05-04,2020,5,May,Monday,No,Spring,Afternoon,Foggy,28.4,80.0,2.7,0.37,4.7,Superb ambiance and the staff was extremely helpful,1.0,Positive,Medium,2.0,No,50.0,2-4 hours,Solo,Yes,Yes,0.7245
4678,PL9336,Durgiana Temple,Amritsar,Punjab,Religious,31.627031,74.859622,2019-11-17,2019,11,November,Sunday,Yes,Winter,Morning,Heavy Rain,17.2,88.0,,0.16,3.9,Incredible architecture that leaves you speechless completely,1.0,Positive,Medium,2.0,Yes,0.0,2-4 hours,Solo,Yes,Yes,0.624
4679,PL8122,Golconda Fort,Hyderabad,Telangana,Historic,17.380861,78.401098,2023-07-02,2023,7,July,Sunday,Yes,Monsoon,Afternoon,Clear,32.3,83.0,0.3,0.91,4.2,"Litter everywhere, needs better cleanliness management urgently",-1.0,Negative,Medium,2.0,No,200.0,< 1 hour,Solo,No,Yes,0.5795
4680,PL8890,Nahargarh Fort,Jaipur,Rajasthan,Historic,26.948078000000002,75.81799699999999,2023-10-18,2023,10,October,Wednesday,No,Winter,Afternoon,Heavy Rain,,44.0,46.5,0.32,4.2,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,No,250.0,2-4 hours,Business,Yes,Yes,0.477
4681,PL9780,Old Manali,Manali,Himachal Pradesh,Cultural,32.255216000000004,77.167678,2020-10-10,2020,10,October,Saturday,Yes,Winter,Morning,Foggy,20.4,54.0,2.9,0.25,4.2,"Worth every penny, the view was absolutely spectacular",,,High,3.0,No,50.0,< 1 hour,Solo,Yes,Yes,0.4595
4682,PL1888,India Gate,Delhi,Delhi,Monument,28.608617,77.22465700000001,2024-04-29,2024,4,April,Monday,No,Spring,Afternoon,Light Rain,22.5,,42.0,0.72,5.0,"Heavily commercialised, lost its original charm sadly",-1.0,Negative,High,3.0,No,75.0,1-2 hours,Couple,Yes,Yes,0.5
4683,PL8276,Botanical Garden,Ooty,Tamil Nadu,Natural,11.414734000000001,76.706999,2023-12-10,2023,12,December,Sunday,Yes,Winter,Night,Windy,18.4,45.0,1.6,0.53,4.3,Superb ambiance and the staff was extremely helpful,1.0,,High,3.0,Yes,0.0,4-6 hours,Solo,No,Yes,0.6605
4684,PL9654,Kashi Vishwanath Temple,Varanasi,Uttar Pradesh,Religious,25.307541,83.006845,2022-10-20,2022,10,October,Thursday,No,Winter,Morning,Windy,13.5,70.0,2.9,0.74,5.0,Wonderful place to spend quality time with family,1.0,Positive,High,3.0,Yes,0.0,< 1 hour,Business,No,Yes,0.755
4685,PL4800,Thirumalai Nayakkar Palace,Madurai,Tamil Nadu,Historic,9.910898000000001,78.126295,2019-08-18,2019,8,August,Sunday,Yes,Monsoon,Morning,Light Rain,30.1,,16.9,0.59,4.5,"Good for a one time visit, average experience overall",0.0,,High,3.0,Yes,0.0,< 1 hour,Group,Yes,Yes,0.5625
4686,PL6357,Brindavan Gardens,Mysore,Karnataka,Natural,12.428049,76.568951,2020-04-26,2020,4,April,Sunday,Yes,Spring,Evening,Windy,21.1,62.0,0.2,0.73,5.0,"Good for a one time visit, average experience overall",0.0,Neutral,High,3.0,No,500.0,< 1 hour,Business,Yes,Yes,0.6275
4687,PL5033,Marine Drive,Mumbai,Maharashtra,Natural,18.94166,72.820739,2023-09-28,2023,9,September,Thursday,No,Monsoon,Morning,Cloudy,31.4,70.0,25.5,0.69,4.5,"Moderate crowd, facilities are acceptable for the price",,,Low,1.0,No,250.0,< 1 hour,Business,Yes,Yes,0.7675
4688,PL6568,Humayun's Tomb,Delhi,Delhi,Historic,28.597739999999998,77.252387,2024-10-24,2024,10,October,Thursday,No,Winter,Afternoon,Partly Cloudy,18.0,50.0,1.8,0.79,3.9,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,High,3.0,No,200.0,Full Day,Group,Yes,Yes,0.5765
4689,PL4286,Emerald Lake,Ooty,Tamil Nadu,Natural,11.436116,76.723422,2024-07-03,2024,7,July,Wednesday,No,Monsoon,Morning,Clear,26.6,84.0,1.7,0.77,3.7,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,Low,1.0,No,30.0,2-4 hours,Solo,Yes,Yes,0.8645
4690,PL1806,Rose Garden,Ooty,Tamil Nadu,Natural,11.414595,76.706759,2019-04-19,2019,4,April,Friday,No,Spring,Morning,Partly Cloudy,27.6,52.0,2.4,0.78,4.9,Amazing historical significance and stunning architecture,1.0,Positive,Low,1.0,No,250.0,4-6 hours,,Yes,Yes,0.939
4691,PL8541,Gateway of India,Mumbai,Maharashtra,Monument,18.917288,72.833158,2019-03-26,2019,3,March,Tuesday,No,Spring,Afternoon,Light Rain,26.9,73.0,11.2,0.53,4.7,One of the most beautiful places I have ever seen in my life,1.0,Positive,Medium,2.0,Yes,0.0,1-2 hours,Solo,Yes,Yes,0.7645
4692,PL7220,St. Philomena's Church,Mysore,Karnataka,Religious,12.316107,76.659164,2019-01-05,2019,1,January,Saturday,Yes,Summer,Evening,Heavy Rain,29.3,51.0,8.1,0.21,4.2,Not as grand as expected but still worth a short visit,0.0,Neutral,High,3.0,No,250.0,4-6 hours,Couple,Yes,Yes,0.4495
4693,PL6821,Taj Mahal,Agra,Uttar Pradesh,Historic,27.178077000000002,78.04541300000001,2023-05-29,2023,5,May,Monday,No,Spring,Evening,Partly Cloudy,19.5,65.0,1.6,0.9,5.0,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,High,3.0,Yes,0.0,4-6 hours,Couple,Yes,Yes,0.795
4694,PL7476,Munroe Island,Alleppey,Kerala,Natural,9.100809,76.54433200000001,2020-01-20,2020,1,January,Monday,No,Summer,Morning,Foggy,32.5,54.0,1.6,0.13,3.7,"Absolutely breathtaking experience, must visit for everyone",1.0,,High,3.0,No,500.0,4-6 hours,Solo,No,Yes,0.5245
4695,PL6364,Samanar Hills,Madurai,Tamil Nadu,Natural,9.968751,77.969909,2021-03-02,2021,3,March,Tuesday,No,Spring,Night,Heavy Rain,23.9,43.0,45.8,0.15,4.4,Amazing historical significance and stunning architecture,1.0,Positive,High,3.0,No,200.0,4-6 hours,Family,Yes,Yes,0.5715
4696,PL1954,Birla Mandir,Hyderabad,Telangana,Religious,17.405305,78.469617,2022-02-08,2022,2,February,Tuesday,No,Summer,Night,Partly Cloudy,35.9,62.0,1.0,0.91,4.9,Amazing historical significance and stunning architecture,,,Medium,2.0,Yes,0.0,1-2 hours,Solo,Yes,Yes,0.8715
4697,PL6955,Victoria Memorial,Kolkata,West Bengal,Historic,22.544596,88.341807,2019-10-27,2019,10,October,Sunday,Yes,Winter,Evening,Heavy Rain,16.9,43.0,8.7,0.25,5.0,"Great experience overall, very well maintained and clean",1.0,Positive,High,3.0,No,30.0,2-4 hours,Family,Yes,Yes,0.6325
4698,PL7000,Solang Valley,Manali,Himachal Pradesh,Natural,32.322119,77.153847,2024-09-04,2024,9,September,Wednesday,No,Monsoon,Afternoon,Light Rain,25.3,65.0,15.7,0.41,4.1,Superb ambiance and the staff was extremely helpful,,,Low,1.0,No,30.0,1-2 hours,Family,Yes,Yes,0.7985
4699,PL0712,Gandhi Museum,Madurai,Tamil Nadu,Cultural,9.917271999999999,78.119884,2023-05-04,2023,5,May,Thursday,No,Spring,Evening,Heavy Rain,27.8,45.0,7.7,0.39,3.5,"Decent place to visit, nothing extraordinary but okay",0.0,,Medium,2.0,No,30.0,1-2 hours,Solo,Yes,Yes,0.5325
4700,PL7000,Solang Valley,Manali,Himachal Pradesh,Natural,32.321329,77.145721,2024-04-13,2024,4,April,Saturday,Yes,Spring,Night,Light Rain,28.3,57.0,2.9,0.71,4.2,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,High,3.0,Yes,0.0,< 1 hour,Couple,Yes,,0.5745
4701,PL9336,Durgiana Temple,Amritsar,Punjab,Religious,31.62184,74.863698,2020-12-30,2020,12,December,Wednesday,No,Winter,Evening,Light Rain,13.0,45.0,35.0,0.65,5.0,"Mesmerizing beauty, the sunset here was simply divine",1.0,Positive,Medium,2.0,No,200.0,1-2 hours,Family,Yes,Yes,0.8125
4702,PL7000,Solang Valley,Manali,Himachal Pradesh,Natural,32.316541,77.148534,2021-08-28,2021,8,August,Saturday,Yes,Monsoon,Night,Windy,23.2,61.0,1.5,0.65,4.3,"Great experience overall, very well maintained and clean",1.0,Positive,Medium,2.0,No,500.0,2-4 hours,Couple,Yes,Yes,0.7705
4703,PL2976,Krishnapuram Palace,Alleppey,Kerala,Historic,9.152212,76.52910800000001,2020-02-22,2020,2,February,Saturday,Yes,Summer,Night,Cloudy,28.8,34.0,21.1,0.64,3.5,"Not worth the entry fee, basic facilities were lacking",-1.0,Negative,Low,1.0,No,200.0,2-4 hours,Couple,Yes,Yes,0.57
4704,PL8420,City Palace,Jaipur,Rajasthan,Historic,26.926703,75.82867,2023-12-26,2023,12,December,Tuesday,No,Winter,Evening,Cloudy,15.7,48.0,13.4,0.41,4.6,"Moderate crowd, facilities are acceptable for the price",0.0,Neutral,High,3.0,No,40.0,Full Day,Group,Yes,Yes,0.5235
4705,PL1806,Rose Garden,Ooty,Tamil Nadu,Natural,11.415701,76.707903,2023-05-23,2023,5,May,Tuesday,No,Spring,Evening,Partly Cloudy,23.5,46.0,0.8,0.82,4.7,Reasonable entry fee for what the place offers visitors,0.0,Neutral,Low,1.0,No,75.0,1-2 hours,Group,Yes,Yes,0.812
4706,PL7790,Golden Temple,Amritsar,Punjab,Religious,31.621264,74.87776899999999,2021-03-01,2021,3,March,Monday,No,Spring,Afternoon,Windy,24.5,66.0,0.4,0.7,5.0,Fine place for a quick stop during your city tour,0.0,Neutral,High,3.0,No,,< 1 hour,Business,Yes,Yes,0.62
4707,PL5111,Ramnagar Fort,Varanasi,Uttar Pradesh,Historic,25.28361,83.033524,2024-11-03,2024,11,November,Sunday,Yes,Winter,Night,Clear,10.2,50.0,,0.95,4.8,Superb ambiance and the staff was extremely helpful,1.0,Positive,High,3.0,Yes,0.0,< 1 hour,Couple,No,Yes,0.7955
4708,PL4776,Beas River,Manali,Himachal Pradesh,Natural,32.241259,77.186323,2019-01-25,2019,1,January,Friday,No,Summer,Morning,Clear,29.5,57.0,0.1,0.92,3.8,Very informative guides and well preserved heritage site,0.0,Neutral,High,3.0,No,75.0,Full Day,Solo,Yes,Yes,0.603
4709,PL6942,Koodal Azhagar Temple,Madurai,Tamil Nadu,Religious,9.906416,78.124894,2024-11-17,2024,11,November,Sunday,Yes,Winter,Afternoon,Heavy Rain,16.0,52.0,,0.27,3.8,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,High,3.0,No,40.0,1-2 hours,Family,No,Yes,0.4405
4710,PL7220,St. Philomena's Church,Mysore,Karnataka,Religious,12.312033,76.657227,2022-10-14,2022,10,October,Friday,No,Winter,Afternoon,Foggy,14.4,64.0,1.5,0.31,4.5,Reasonable entry fee for what the place offers visitors,0.0,Neutral,High,3.0,No,30.0,1-2 hours,Family,Yes,Yes,0.4925
4711,PL1787,Alappuzha Beach,Alleppey,Kerala,Natural,9.494294,76.332222,2023-03-12,2023,3,March,Sunday,Yes,Spring,Afternoon,Sunny,21.7,54.0,2.1,0.77,,"Worth every penny, the view was absolutely spectacular",0.0,Neutral,High,3.0,Yes,0.0,< 1 hour,Family,Yes,,0.6135
4712,PL8858,Elephanta Caves,Mumbai,Maharashtra,Historic,18.963253,72.936032,2024-11-22,2024,11,November,Friday,No,Winter,Afternoon,Sunny,1.7,57.0,1.7,0.88,4.3,,0.0,Neutral,Medium,2.0,No,200.0,1-2 hours,Couple,Yes,Yes,0.703
4713,PL8460,Karanji Lake,Mysore,Karnataka,Natural,12.294357,76.646619,2020-04-29,2020,4,April,Wednesday,No,Spring,Evening,Cloudy,18.1,61.0,43.6,0.48,4.7,Superb ambiance and the staff was extremely helpful,1.0,Positive,High,3.0,Yes,0.0,< 1 hour,Group,,Yes,0.672
4714,PL5111,Ramnagar Fort,Varanasi,Uttar Pradesh,Historic,25.284682,83.036817,2019-12-26,2019,12,December,Thursday,No,Winter,Night,Windy,14.8,65.0,2.3,0.73,3.7,"Absolutely breathtaking experience, must visit for everyone",1.0,Positive,Medium,2.0,No,250.0,4-6 hours,Family,Yes,Yes,0.7545
4715,PL0197,Rohtang Pass,Manali,Himachal Pradesh,Natural,32.370231000000004,77.252176,2024-05-19,2024,5,May,Sunday,Yes,Spring,Night,Light Rain,34.0,,31.6,0.43,4.1,Excellent crowd management and great facilities available,1.0,Positive,High,3.0,Yes,0.0,Full Day,Group,Yes,Yes,0.6235
4716,PL7387,Chhatrapati Shivaji Museum,Mumbai,Maharashtra,Cultural,18.924445,72.830831,2023-04-10,2023,4,April,Monday,No,Spring,Evening,Heavy Rain,18.2,74.0,,0.1,4.9,Wonderful place to spend quality time with family,1.0,Positive,Medium,2.0,Yes,0.0,Full Day,Group,Yes,Yes,0.669
